payment_id,invoice_id,customer_id,payment_date,amount_paid,payment_method,payment_status
PAY01182,INV01182,CUST0094,2025-11-10,49.99,paypal,paid
PAY01183,INV01183,CUST0094,2025-12-12,49.99,card,paid
PAY01184,INV01184,CUST0095,2024-11-28,0.0,card,failed
PAY01185,INV01185,CUST0095,2024-12-28,89.99,card,paid
PAY01186,INV01186,CUST0095,2025-01-30,89.99,card,paid
PAY01187,INV01187,CUST0095,2025-02-26,89.99,bank_transfer,paid
PAY01188,INV01188,CUST0095,2025-03-31,89.99,card,paid
PAY01189,INV01189,CUST0095,2025-04-27,89.99,paypal,paid
PAY01190,INV01190,CUST0095,2025-05-30,89.99,card,paid
PAY01191,INV01191,CUST0095,2025-07-01,89.99,bank_transfer,paid
PAY01192,INV01192,CUST0095,2025-07-28,89.99,paypal,paid
PAY01193,INV01193,CUST0095,2025-08-26,89.99,card,paid
PAY01194,INV01194,CUST0095,2025-09-26,89.99,bank_transfer,paid
PAY01195,INV01195,CUST0095,2025-10-28,89.99,bank_transfer,paid
PAY01196,INV01196,CUST0095,2025-11-27,89.99,card,paid
PAY01197,INV01197,CUST0095,2025-12-30,89.99,bank_transfer,paid
PAY01198,INV01198,CUST0096,2025-02-17,19.99,paypal,paid
PAY01199,INV01199,CUST0096,2025-03-19,19.99,card,paid
PAY01200,INV01200,CUST0096,2025-04-15,19.99,paypal,paid
PAY01201,INV01201,CUST0096,2025-05-18,19.99,bank_transfer,paid
PAY01202,INV01202,CUST0096,2025-06-15,19.99,card,paid
PAY01203,INV01203,CUST0096,2025-07-19,19.99,bank_transfer,paid
PAY01204,INV01204,CUST0096,2025-08-17,19.99,paypal,paid
PAY01205,INV01205,CUST0096,2025-09-18,19.99,bank_transfer,paid
PAY01206,INV01206,CUST0096,2025-10-17,19.99,bank_transfer,paid
PAY01207,INV01207,CUST0096,2025-11-15,19.99,card,paid
PAY01208,INV01208,CUST0096,2025-12-19,19.99,card,paid
PAY01209,INV01209,CUST0097,2024-06-03,19.99,card,paid
PAY01210,INV01210,CUST0097,2024-07-05,19.99,bank_transfer,paid
PAY01211,INV01211,CUST0097,2024-08-05,19.99,bank_transfer,paid
PAY01212,INV01212,CUST0097,2024-09-06,19.99,card,paid
PAY01213,INV01213,CUST0097,2024-10-05,19.99,card,paid
PAY01214,INV01214,CUST0097,2024-11-02,19.99,bank_transfer,paid
PAY01215,INV01215,CUST0097,2024-12-06,19.99,card,paid
PAY01216,INV01216,CUST0097,2025-01-06,19.99,bank_transfer,paid
PAY01217,INV01217,CUST0097,2025-02-03,19.99,bank_transfer,paid
PAY01218,INV01218,CUST0097,2025-03-06,0.0,bank_transfer,failed
PAY01219,INV01219,CUST0097,2025-04-03,19.99,paypal,paid
PAY01220,INV01220,CUST0097,2025-05-02,19.99,card,paid
PAY01221,INV01221,CUST0097,2025-06-06,19.99,card,paid
PAY01222,INV01222,CUST0097,2025-07-06,19.99,card,paid
PAY01223,INV01223,CUST0097,2025-08-02,19.99,bank_transfer,paid
PAY01224,INV01224,CUST0097,2025-09-03,19.99,paypal,paid
PAY01225,INV01225,CUST0097,2025-10-01,19.99,bank_transfer,paid
PAY01226,INV01226,CUST0097,2025-11-03,19.99,paypal,paid
PAY01227,INV01227,CUST0097,2025-12-04,19.99,bank_transfer,paid
PAY01228,INV01228,CUST0098,2024-08-28,49.99,paypal,paid
PAY01229,INV01229,CUST0098,2024-09-27,49.99,bank_transfer,paid
PAY01230,INV01230,CUST0098,2024-10-27,49.99,paypal,paid
PAY01231,INV01231,CUST0098,2024-11-27,49.99,paypal,paid
PAY01232,INV01232,CUST0098,2024-12-28,0.0,bank_transfer,failed
PAY01233,INV01233,CUST0098,2025-01-28,0.0,paypal,failed
PAY01234,INV01234,CUST0098,2025-03-02,49.99,bank_transfer,paid
PAY01235,INV01235,CUST0098,2025-03-27,49.99,bank_transfer,paid
PAY01236,INV01236,CUST0098,2025-05-01,49.99,bank_transfer,paid
PAY01237,INV01237,CUST0098,2025-05-27,49.99,card,paid
PAY01238,INV01238,CUST0098,2025-06-30,49.99,bank_transfer,paid
PAY01239,INV01239,CUST0098,2025-07-27,49.99,bank_transfer,paid
PAY01240,INV01240,CUST0098,2025-08-28,49.99,card,paid
PAY01241,INV01241,CUST0098,2025-09-30,49.99,bank_transfer,paid
PAY01242,INV01242,CUST0098,2025-10-27,49.99,paypal,paid
PAY01243,INV01243,CUST0098,2025-11-27,49.99,card,paid
PAY01244,INV01244,CUST0098,2025-12-31,49.99,card,paid
PAY01245,INV01245,CUST0099,2025-04-01,49.99,bank_transfer,paid
PAY01246,INV01246,CUST0099,2025-05-03,49.99,paypal,paid
PAY01247,INV01247,CUST0099,2025-06-05,49.99,bank_transfer,paid
PAY01248,INV01248,CUST0099,2025-07-01,49.99,bank_transfer,paid
PAY01249,INV01249,CUST0099,2025-08-01,49.99,card,paid
PAY01250,INV01250,CUST0099,2025-09-06,49.99,card,paid
PAY01251,INV01251,CUST0099,2025-10-06,49.99,card,paid
PAY01252,INV01252,CUST0099,2025-11-03,49.99,paypal,paid
PAY01253,INV01253,CUST0099,2025-12-05,49.99,card,paid
PAY01254,INV01254,CUST0100,2025-04-17,19.99,paypal,paid
PAY01255,INV01255,CUST0100,2025-05-17,19.99,paypal,paid
PAY01256,INV01256,CUST0100,2025-06-17,19.99,paypal,paid
PAY01257,INV01257,CUST0100,2025-07-21,19.99,bank_transfer,paid
PAY01258,INV01258,CUST0100,2025-08-16,19.99,card,paid
PAY01259,INV01259,CUST0100,2025-09-18,19.99,card,paid
PAY01260,INV01260,CUST0100,2025-10-20,19.99,bank_transfer,paid
PAY01261,INV01261,CUST0100,2025-11-19,19.99,card,paid
PAY01262,INV01262,CUST0100,2025-12-20,19.99,bank_transfer,paid
PAY01263,INV01263,CUST0101,2024-07-10,19.99,card,paid
PAY01264,INV01264,CUST0101,2024-08-12,19.99,bank_transfer,paid
PAY01265,INV01265,CUST0101,2024-09-12,19.99,card,paid
PAY01266,INV01266,CUST0101,2024-10-12,19.99,paypal,paid
PAY01267,INV01267,CUST0101,2024-11-09,19.99,card,paid
PAY01268,INV01268,CUST0101,2024-12-14,19.99,bank_transfer,paid
PAY01269,INV01269,CUST0101,2025-01-10,19.99,card,paid
PAY01270,INV01270,CUST0101,2025-02-14,19.99,bank_transfer,paid
PAY01271,INV01271,CUST0101,2025-03-09,19.99,card,paid
PAY01272,INV01272,CUST0101,2025-04-11,0.0,bank_transfer,failed
PAY01273,INV01273,CUST0101,2025-05-14,19.99,bank_transfer,paid
PAY01274,INV01274,CUST0101,2025-06-13,19.99,card,paid
PAY01275,INV01275,CUST0101,2025-07-11,19.99,card,paid
PAY01276,INV01276,CUST0101,2025-08-11,19.99,paypal,paid
PAY01277,INV01277,CUST0101,2025-09-13,19.99,card,paid
PAY01278,INV01278,CUST0101,2025-10-14,19.99,paypal,paid
PAY01279,INV01279,CUST0101,2025-11-10,19.99,bank_transfer,paid
PAY01280,INV01280,CUST0101,2025-12-13,19.99,bank_transfer,paid
PAY01281,INV01281,CUST0102,2025-05-20,0.0,bank_transfer,failed
PAY01282,INV01282,CUST0102,2025-06-20,19.99,bank_transfer,paid
PAY01283,INV01283,CUST0102,2025-07-19,19.99,card,paid
PAY01284,INV01284,CUST0102,2025-08-16,0.0,card,failed
PAY01285,INV01285,CUST0102,2025-09-20,19.99,card,paid
PAY01286,INV01286,CUST0102,2025-10-19,19.99,paypal,paid
PAY01287,INV01287,CUST0102,2025-11-19,19.99,bank_transfer,paid
PAY01288,INV01288,CUST0102,2025-12-20,19.99,paypal,paid
PAY01289,INV01289,CUST0103,2024-11-08,19.99,bank_transfer,paid
PAY01290,INV01290,CUST0103,2024-12-04,19.99,card,paid
PAY01291,INV01291,CUST0103,2025-01-08,19.99,paypal,paid
PAY01292,INV01292,CUST0103,2025-02-08,19.99,card,paid
PAY01293,INV01293,CUST0103,2025-03-07,19.99,paypal,paid
PAY01294,INV01294,CUST0103,2025-04-08,19.99,card,paid
PAY01295,INV01295,CUST0103,2025-05-08,19.99,bank_transfer,paid
PAY01296,INV01296,CUST0103,2025-06-04,19.99,bank_transfer,paid
PAY01297,INV01297,CUST0104,2024-06-11,19.99,bank_transfer,paid
PAY01298,INV01298,CUST0104,2024-07-09,19.99,bank_transfer,paid
PAY01299,INV01299,CUST0104,2024-08-09,19.99,paypal,paid
PAY01300,INV01300,CUST0104,2024-09-09,19.99,paypal,paid
PAY01301,INV01301,CUST0104,2024-10-11,19.99,paypal,paid
PAY01302,INV01302,CUST0104,2024-11-07,19.99,card,paid
PAY01303,INV01303,CUST0104,2024-12-07,19.99,paypal,paid
PAY01304,INV01304,CUST0104,2025-01-09,19.99,paypal,paid
PAY01305,INV01305,CUST0104,2025-02-09,19.99,card,paid
PAY01306,INV01306,CUST0104,2025-03-11,19.99,bank_transfer,paid
PAY01307,INV01307,CUST0104,2025-04-07,19.99,paypal,paid
PAY01308,INV01308,CUST0104,2025-05-07,19.99,card,paid
PAY01309,INV01309,CUST0104,2025-06-11,19.99,card,paid
PAY01310,INV01310,CUST0104,2025-07-07,19.99,bank_transfer,paid
PAY01311,INV01311,CUST0104,2025-08-07,19.99,bank_transfer,paid
PAY01312,INV01312,CUST0104,2025-09-08,19.99,paypal,paid
PAY01313,INV01313,CUST0104,2025-10-11,19.99,paypal,paid
PAY01314,INV01314,CUST0104,2025-11-09,19.99,card,paid
PAY01315,INV01315,CUST0104,2025-12-11,19.99,bank_transfer,paid
PAY01316,INV01316,CUST0105,2024-12-30,19.99,bank_transfer,paid
PAY01317,INV01317,CUST0105,2025-01-28,19.99,card,paid
PAY01318,INV01318,CUST0105,2025-02-28,19.99,paypal,paid
PAY01319,INV01319,CUST0105,2025-04-01,19.99,bank_transfer,paid
PAY01320,INV01320,CUST0105,2025-05-02,19.99,paypal,paid
PAY01321,INV01321,CUST0105,2025-06-02,19.99,bank_transfer,paid
PAY01322,INV01322,CUST0105,2025-07-01,19.99,bank_transfer,paid
PAY01323,INV01323,CUST0105,2025-08-02,19.99,paypal,paid
PAY01324,INV01324,CUST0105,2025-09-02,19.99,bank_transfer,paid
PAY01325,INV01325,CUST0105,2025-09-29,19.99,card,paid
PAY01326,INV01326,CUST0105,2025-10-30,19.99,paypal,paid
PAY01327,INV01327,CUST0105,2025-11-30,19.99,paypal,paid
PAY01328,INV01328,CUST0105,2025-12-31,19.99,card,paid
PAY01329,INV01329,CUST0106,2024-10-29,49.99,card,paid
PAY01330,INV01330,CUST0106,2024-11-27,49.99,bank_transfer,paid
PAY01331,INV01331,CUST0106,2024-12-28,49.99,card,paid
PAY01332,INV01332,CUST0106,2025-01-26,49.99,card,paid
PAY01333,INV01333,CUST0107,2025-03-29,49.99,bank_transfer,paid
PAY01334,INV01334,CUST0107,2025-04-28,49.99,paypal,paid
PAY01335,INV01335,CUST0107,2025-05-27,49.99,card,paid
PAY01336,INV01336,CUST0107,2025-06-28,49.99,card,paid
PAY01337,INV01337,CUST0108,2024-12-08,19.99,card,paid
PAY01338,INV01338,CUST0108,2025-01-06,19.99,bank_transfer,paid
PAY01339,INV01339,CUST0108,2025-02-06,19.99,card,paid
PAY01340,INV01340,CUST0108,2025-03-05,19.99,bank_transfer,paid
PAY01341,INV01341,CUST0108,2025-04-06,19.99,bank_transfer,paid
PAY01342,INV01342,CUST0108,2025-05-03,19.99,bank_transfer,paid
PAY01343,INV01343,CUST0108,2025-06-03,19.99,paypal,paid
PAY01344,INV01344,CUST0108,2025-07-04,0.0,bank_transfer,failed
PAY01345,INV01345,CUST0108,2025-08-05,19.99,card,paid
PAY01346,INV01346,CUST0108,2025-09-04,19.99,paypal,paid
PAY01347,INV01347,CUST0108,2025-10-05,19.99,bank_transfer,paid
PAY01348,INV01348,CUST0108,2025-11-07,19.99,card,paid
PAY01349,INV01349,CUST0108,2025-12-04,19.99,bank_transfer,paid
PAY01350,INV01350,CUST0109,2024-06-10,19.99,bank_transfer,paid
PAY01351,INV01351,CUST0109,2024-07-08,0.0,card,failed
PAY01352,INV01352,CUST0109,2024-08-10,19.99,paypal,paid
PAY01353,INV01353,CUST0109,2024-09-10,19.99,bank_transfer,paid
PAY01354,INV01354,CUST0109,2024-10-11,19.99,paypal,paid
PAY01355,INV01355,CUST0109,2024-11-10,19.99,bank_transfer,paid
PAY01356,INV01356,CUST0109,2024-12-11,19.99,bank_transfer,paid
PAY01357,INV01357,CUST0109,2025-01-12,0.0,paypal,failed
PAY01358,INV01358,CUST0109,2025-02-07,19.99,bank_transfer,paid
PAY01359,INV01359,CUST0109,2025-03-08,19.99,bank_transfer,paid
PAY01360,INV01360,CUST0109,2025-04-14,0.0,paypal,failed
PAY01361,INV01361,CUST0109,2025-05-07,19.99,bank_transfer,paid
PAY01362,INV01362,CUST0109,2025-06-10,19.99,bank_transfer,paid
PAY01363,INV01363,CUST0109,2025-07-08,0.0,bank_transfer,failed
PAY01364,INV01364,CUST0109,2025-08-11,19.99,paypal,paid
PAY01365,INV01365,CUST0109,2025-09-11,19.99,card,paid
PAY01366,INV01366,CUST0109,2025-10-10,19.99,bank_transfer,paid
PAY01367,INV01367,CUST0109,2025-11-09,19.99,paypal,paid
PAY01368,INV01368,CUST0109,2025-12-11,19.99,bank_transfer,paid
PAY01369,INV01369,CUST0110,2024-03-08,19.99,bank_transfer,paid
PAY01370,INV01370,CUST0110,2024-04-05,19.99,paypal,paid
PAY01371,INV01371,CUST0110,2024-05-05,19.99,card,paid
PAY01372,INV01372,CUST0110,2024-06-07,19.99,bank_transfer,paid
PAY01373,INV01373,CUST0110,2024-07-04,19.99,paypal,paid
PAY01374,INV01374,CUST0110,2024-08-04,19.99,bank_transfer,paid
PAY01375,INV01375,CUST0110,2024-09-03,19.99,card,paid
PAY01376,INV01376,CUST0110,2024-10-06,19.99,paypal,paid
PAY01377,INV01377,CUST0110,2024-11-06,19.99,bank_transfer,paid
PAY01378,INV01378,CUST0110,2024-12-08,19.99,paypal,paid
PAY01379,INV01379,CUST0110,2025-01-06,19.99,paypal,paid
PAY01380,INV01380,CUST0110,2025-02-07,19.99,card,paid
PAY01381,INV01381,CUST0110,2025-03-06,19.99,paypal,paid
PAY01382,INV01382,CUST0110,2025-04-03,19.99,paypal,paid
PAY01383,INV01383,CUST0110,2025-05-08,19.99,paypal,paid
PAY01384,INV01384,CUST0110,2025-06-03,19.99,card,paid
PAY01385,INV01385,CUST0110,2025-07-06,19.99,bank_transfer,paid
PAY01386,INV01386,CUST0110,2025-08-05,19.99,paypal,paid
PAY01387,INV01387,CUST0110,2025-09-08,19.99,bank_transfer,paid
PAY01388,INV01388,CUST0110,2025-10-08,19.99,card,paid
PAY01389,INV01389,CUST0110,2025-11-04,19.99,bank_transfer,paid
PAY01390,INV01390,CUST0110,2025-12-04,19.99,paypal,paid
PAY01391,INV01391,CUST0111,2024-01-25,49.99,paypal,paid
PAY01392,INV01392,CUST0111,2024-02-23,49.99,card,paid
PAY01393,INV01393,CUST0111,2024-03-24,49.99,bank_transfer,paid
PAY01394,INV01394,CUST0111,2024-04-23,49.99,card,paid
PAY01395,INV01395,CUST0111,2024-05-28,49.99,bank_transfer,paid
PAY01396,INV01396,CUST0111,2024-06-24,0.0,bank_transfer,failed
PAY01397,INV01397,CUST0111,2024-07-25,49.99,paypal,paid
PAY01398,INV01398,CUST0111,2024-08-26,49.99,paypal,paid
PAY01399,INV01399,CUST0111,2024-09-28,49.99,paypal,paid
PAY01400,INV01400,CUST0111,2024-10-25,49.99,card,paid
PAY01401,INV01401,CUST0111,2024-11-23,49.99,paypal,paid
PAY01402,INV01402,CUST0111,2024-12-26,49.99,card,paid
PAY01403,INV01403,CUST0111,2025-01-28,0.0,paypal,failed
PAY01404,INV01404,CUST0111,2025-02-26,49.99,card,paid
PAY01405,INV01405,CUST0111,2025-03-24,49.99,bank_transfer,paid
PAY01406,INV01406,CUST0111,2025-04-28,49.99,paypal,paid
PAY01407,INV01407,CUST0111,2025-05-27,49.99,bank_transfer,paid
PAY01408,INV01408,CUST0111,2025-06-26,49.99,card,paid
PAY01409,INV01409,CUST0111,2025-07-23,49.99,bank_transfer,paid
PAY01410,INV01410,CUST0111,2025-08-25,49.99,paypal,paid
PAY01411,INV01411,CUST0111,2025-09-26,49.99,paypal,paid
PAY01412,INV01412,CUST0111,2025-10-23,49.99,bank_transfer,paid
PAY01413,INV01413,CUST0111,2025-11-28,49.99,paypal,paid
PAY01414,INV01414,CUST0111,2025-12-25,49.99,paypal,paid
PAY01415,INV01415,CUST0112,2024-04-09,89.99,bank_transfer,paid
PAY01416,INV01416,CUST0112,2024-05-10,89.99,bank_transfer,paid
PAY01417,INV01417,CUST0112,2024-06-07,89.99,bank_transfer,paid
PAY01418,INV01418,CUST0112,2024-07-12,89.99,paypal,paid
PAY01419,INV01419,CUST0112,2024-08-08,89.99,card,paid
PAY01420,INV01420,CUST0112,2024-09-10,89.99,paypal,paid
PAY01421,INV01421,CUST0112,2024-10-09,89.99,paypal,paid
PAY01422,INV01422,CUST0112,2024-11-10,89.99,card,paid
PAY01423,INV01423,CUST0112,2024-12-08,89.99,bank_transfer,paid
PAY01424,INV01424,CUST0112,2025-01-12,89.99,bank_transfer,paid
PAY01425,INV01425,CUST0113,2024-03-14,19.99,card,paid
PAY01426,INV01426,CUST0113,2024-04-15,19.99,bank_transfer,paid
PAY01427,INV01427,CUST0113,2024-05-18,19.99,card,paid
PAY01428,INV01428,CUST0113,2024-06-17,19.99,bank_transfer,paid
PAY01429,INV01429,CUST0113,2024-07-15,19.99,paypal,paid
PAY01430,INV01430,CUST0113,2024-08-19,19.99,bank_transfer,paid
PAY01431,INV01431,CUST0113,2024-09-19,19.99,bank_transfer,paid
PAY01432,INV01432,CUST0113,2024-10-15,19.99,card,paid
PAY01433,INV01433,CUST0113,2024-11-14,19.99,paypal,paid
PAY01434,INV01434,CUST0113,2024-12-19,19.99,paypal,paid
PAY01435,INV01435,CUST0113,2025-01-18,19.99,card,paid
PAY01436,INV01436,CUST0113,2025-02-19,19.99,bank_transfer,paid
PAY01437,INV01437,CUST0113,2025-03-17,19.99,card,paid
PAY01438,INV01438,CUST0113,2025-04-17,19.99,bank_transfer,paid
PAY01439,INV01439,CUST0113,2025-05-16,19.99,bank_transfer,paid
PAY01440,INV01440,CUST0113,2025-06-15,19.99,bank_transfer,paid
PAY01441,INV01441,CUST0113,2025-07-19,19.99,paypal,paid
PAY01442,INV01442,CUST0113,2025-08-16,19.99,paypal,paid
PAY01443,INV01443,CUST0113,2025-09-15,19.99,card,paid
PAY01444,INV01444,CUST0113,2025-10-19,0.0,paypal,failed
PAY01445,INV01445,CUST0113,2025-11-18,19.99,bank_transfer,paid
PAY01446,INV01446,CUST0113,2025-12-19,19.99,card,paid
PAY01447,INV01447,CUST0114,2024-06-13,19.99,paypal,paid
PAY01448,INV01448,CUST0114,2024-07-15,19.99,paypal,paid
PAY01449,INV01449,CUST0114,2024-08-11,19.99,paypal,paid
PAY01450,INV01450,CUST0114,2024-09-12,19.99,bank_transfer,paid
PAY01451,INV01451,CUST0114,2024-10-14,19.99,card,paid
PAY01452,INV01452,CUST0114,2024-11-12,19.99,card,paid
PAY01453,INV01453,CUST0114,2024-12-16,19.99,paypal,paid
PAY01454,INV01454,CUST0114,2025-01-12,19.99,card,paid
PAY01455,INV01455,CUST0114,2025-02-14,19.99,card,paid
PAY01456,INV01456,CUST0114,2025-03-12,19.99,paypal,paid
PAY01457,INV01457,CUST0114,2025-04-12,19.99,bank_transfer,paid
PAY01458,INV01458,CUST0114,2025-05-13,19.99,card,paid
PAY01459,INV01459,CUST0114,2025-06-14,19.99,paypal,paid
PAY01460,INV01460,CUST0114,2025-07-12,19.99,paypal,paid
PAY01461,INV01461,CUST0114,2025-08-16,19.99,bank_transfer,paid
PAY01462,INV01462,CUST0114,2025-09-15,19.99,card,paid
PAY01463,INV01463,CUST0114,2025-10-14,19.99,card,paid
PAY01464,INV01464,CUST0114,2025-11-13,19.99,card,paid
PAY01465,INV01465,CUST0114,2025-12-12,19.99,card,paid
PAY01466,INV01466,CUST0115,2024-06-05,19.99,card,paid
PAY01467,INV01467,CUST0115,2024-07-06,19.99,card,paid
PAY01468,INV01468,CUST0115,2024-08-05,19.99,card,paid
PAY01469,INV01469,CUST0115,2024-09-02,19.99,card,paid
PAY01470,INV01470,CUST0115,2024-10-01,19.99,card,paid
PAY01471,INV01471,CUST0115,2024-11-06,19.99,paypal,paid
PAY01472,INV01472,CUST0115,2024-12-01,19.99,paypal,paid
PAY01473,INV01473,CUST0115,2025-01-06,19.99,paypal,paid
PAY01474,INV01474,CUST0115,2025-02-06,19.99,paypal,paid
PAY01475,INV01475,CUST0115,2025-03-06,19.99,card,paid
PAY01476,INV01476,CUST0116,2024-02-17,49.99,card,paid
PAY01477,INV01477,CUST0116,2024-03-12,49.99,bank_transfer,paid
PAY01478,INV01478,CUST0116,2024-04-12,49.99,card,paid
PAY01479,INV01479,CUST0116,2024-05-12,49.99,paypal,paid
PAY01480,INV01480,CUST0116,2024-06-17,49.99,card,paid
PAY01481,INV01481,CUST0116,2024-07-13,49.99,paypal,paid
PAY01482,INV01482,CUST0116,2024-08-15,49.99,bank_transfer,paid
PAY01483,INV01483,CUST0116,2024-09-17,49.99,card,paid
PAY01484,INV01484,CUST0116,2024-10-14,49.99,paypal,paid
PAY01485,INV01485,CUST0116,2024-11-15,49.99,paypal,paid
PAY01486,INV01486,CUST0116,2024-12-16,49.99,card,paid
PAY01487,INV01487,CUST0116,2025-01-16,49.99,paypal,paid
PAY01488,INV01488,CUST0116,2025-02-17,49.99,bank_transfer,paid
PAY01489,INV01489,CUST0116,2025-03-13,0.0,card,failed
PAY01490,INV01490,CUST0116,2025-04-15,49.99,card,paid
PAY01491,INV01491,CUST0116,2025-05-14,49.99,card,paid
PAY01492,INV01492,CUST0116,2025-06-17,49.99,card,paid
PAY01493,INV01493,CUST0116,2025-07-16,49.99,bank_transfer,paid
PAY01494,INV01494,CUST0116,2025-08-15,49.99,paypal,paid
PAY01495,INV01495,CUST0116,2025-09-13,49.99,card,paid
PAY01496,INV01496,CUST0116,2025-10-14,49.99,bank_transfer,paid
PAY01497,INV01497,CUST0116,2025-11-16,49.99,bank_transfer,paid
PAY01498,INV01498,CUST0116,2025-12-15,49.99,paypal,paid
PAY01499,INV01499,CUST0117,2024-06-30,19.99,paypal,paid
PAY01500,INV01500,CUST0117,2024-07-29,19.99,bank_transfer,paid
PAY01501,INV01501,CUST0117,2024-08-29,19.99,bank_transfer,paid
PAY01502,INV01502,CUST0117,2024-09-29,19.99,card,paid
PAY01503,INV01503,CUST0117,2024-10-30,19.99,bank_transfer,paid
PAY01504,INV01504,CUST0117,2024-11-29,19.99,card,paid
PAY01505,INV01505,CUST0117,2024-12-30,19.99,paypal,paid
PAY01506,INV01506,CUST0117,2025-01-29,19.99,bank_transfer,paid
PAY01507,INV01507,CUST0117,2025-03-04,0.0,paypal,failed
PAY01508,INV01508,CUST0117,2025-03-31,19.99,paypal,paid
PAY01509,INV01509,CUST0117,2025-05-03,0.0,bank_transfer,failed
PAY01510,INV01510,CUST0117,2025-06-02,19.99,paypal,paid
PAY01511,INV01511,CUST0117,2025-07-02,19.99,bank_transfer,paid
PAY01512,INV01512,CUST0117,2025-07-31,19.99,paypal,paid
PAY01513,INV01513,CUST0117,2025-08-28,19.99,card,paid
PAY01514,INV01514,CUST0117,2025-09-28,19.99,paypal,paid
PAY01515,INV01515,CUST0117,2025-10-30,19.99,card,paid
PAY01516,INV01516,CUST0117,2025-11-29,19.99,bank_transfer,paid
PAY01517,INV01517,CUST0117,2025-12-30,19.99,card,paid
PAY01518,INV01518,CUST0118,2024-07-28,49.99,paypal,paid
PAY01519,INV01519,CUST0118,2024-08-28,49.99,paypal,paid
PAY01520,INV01520,CUST0118,2024-09-28,49.99,paypal,paid
PAY01521,INV01521,CUST0118,2024-10-26,49.99,card,paid
PAY01522,INV01522,CUST0118,2024-11-29,49.99,paypal,paid
PAY01523,INV01523,CUST0118,2024-12-29,49.99,bank_transfer,paid
PAY01524,INV01524,CUST0118,2025-01-30,49.99,bank_transfer,paid
PAY01525,INV01525,CUST0118,2025-03-01,49.99,bank_transfer,paid
PAY01526,INV01526,CUST0118,2025-03-30,49.99,paypal,paid
PAY01527,INV01527,CUST0118,2025-04-28,49.99,paypal,paid
PAY01528,INV01528,CUST0118,2025-05-30,49.99,card,paid
PAY01529,INV01529,CUST0118,2025-06-28,49.99,bank_transfer,paid
PAY01530,INV01530,CUST0118,2025-07-28,49.99,bank_transfer,paid
PAY01531,INV01531,CUST0118,2025-08-29,49.99,card,paid
PAY01532,INV01532,CUST0118,2025-10-01,49.99,bank_transfer,paid
PAY01533,INV01533,CUST0118,2025-10-28,49.99,paypal,paid
PAY01534,INV01534,CUST0118,2025-12-01,49.99,card,paid
PAY01535,INV01535,CUST0118,2025-12-28,49.99,bank_transfer,paid
PAY01536,INV01536,CUST0119,2025-05-11,49.99,card,paid
PAY01537,INV01537,CUST0119,2025-06-12,49.99,paypal,paid
PAY01538,INV01538,CUST0119,2025-07-14,49.99,bank_transfer,paid
PAY01539,INV01539,CUST0119,2025-08-13,49.99,paypal,paid
PAY01540,INV01540,CUST0119,2025-09-16,0.0,card,failed
PAY01541,INV01541,CUST0119,2025-10-12,49.99,card,paid
PAY01542,INV01542,CUST0119,2025-11-13,49.99,paypal,paid
PAY01543,INV01543,CUST0120,2025-01-11,49.99,paypal,paid
PAY01544,INV01544,CUST0120,2025-02-08,49.99,card,paid
PAY01545,INV01545,CUST0120,2025-03-09,49.99,bank_transfer,paid
PAY01546,INV01546,CUST0120,2025-04-12,49.99,bank_transfer,paid
PAY01547,INV01547,CUST0120,2025-05-08,49.99,paypal,paid
PAY01548,INV01548,CUST0120,2025-06-09,49.99,card,paid
PAY01549,INV01549,CUST0120,2025-07-10,49.99,card,paid
PAY01550,INV01550,CUST0120,2025-08-12,49.99,bank_transfer,paid
PAY01551,INV01551,CUST0120,2025-09-13,49.99,paypal,paid
PAY01552,INV01552,CUST0120,2025-10-09,49.99,bank_transfer,paid
PAY01553,INV01553,CUST0120,2025-11-09,49.99,card,paid
